Label,KPR,KPRW,DPR,DPRW,RWK,RWMK,PRR,SBTPR,TDPR,TDP,ODTP,ASPR,SR,STPR,TKPR,TKP,AKP,DPK,OKPR,ODPR,OA,OS,WAOK,ATPR,CPPR,LAP,WP1V1,TAPR,SPRL,SKPR,SKP,RWSKP,SMKR,SOKPR,UDPR,UKPR100,FTPR,FAPR,TOFPR
1,0.67,0.91,71.3,92.7,0.468,0.154,1.1,0.08,0.1,0.164,0.188,0.15,0.213,0.09,0.14,0.204,0.279,106,0.09,0.07,0.161,0.574,0.716,2.26,0.03,0.154,0.614,69,0.103,0.26,0.387,0.226,0.06,0.06,3.59,0.96,0.99,0.09,2.48
1,0.72,0.93,75.2,92,0.499,0.176,1.1,0.1,0.12,0.201,0.254,0.15,0.201,0.11,0.15,0.213,0.258,104,0.12,0.07,0.187,0.633,0.782,2.14,0.03,0.118,0.547,69,0.081,0.3,0.41,0.219,0.08,0.07,2.59,0.73,0.8,0.12,2.48
1,0.69,0.98,78,102.3,0.466,0.172,1.09,0.12,0.15,0.217,0.216,0.22,0.182,0.11,0.13,0.19,0.287,112,0.12,0.12,0.241,0.486,0.72,2.91,0.02,0.073,0.654,61,0.042,0,0.002,0.001,0,0,5.9,1.17,0.46,0.03,2.49
1,0.67,0.88,71.4,89.3,0.463,0.157,1.16,0.11,0.13,0.21,0.322,0.18,0.221,0.12,0.15,0.23,0.303,107,0.09,0.08,0.168,0.536,0.744,2.55,0.03,0.099,0.778,69,0.075,0.07,0.108,0.052,0.02,0.02,3.96,0.88,0.42,0.04,2.49
0,0.63,0.85,68.6,87.5,0.441,0.145,0.89,0.11,0.14,0.214,0.296,0.18,0.223,0.1,0.14,0.22,0.289,109,0.09,0.07,0.161,0.535,0.786,2.64,0.02,0.079,0.682,79,0.118,0,0.002,0.002,0,0,4.87,0.71,0.54,0.05,2.49
0,0.62,0.83,67.7,86.6,0.44,0.143,0.84,0.09,0.11,0.179,0.235,0.16,0.224,0.07,0.11,0.175,0.278,109,0.09,0.08,0.167,0.541,0.744,2.4,0.02,0.142,0.626,67,0.122,0.23,0.374,0.187,0.05,0.05,5.87,0.88,0.59,0.06,2.49
0,0.64,0.91,72.4,97.5,0.449,0.153,1.07,0.12,0.16,0.22,0.29,0.19,0.183,0.1,0.12,0.19,0.244,112,0.1,0.11,0.216,0.469,0.702,2.66,0.02,0.09,0.556,61,0.059,0.01,0.018,0.01,0.002,0.002,4.26,0.98,0.74,0.06,2.49
1,0.71,0.94,71.6,90.5,0.488,0.168,1.3,0.1,0.13,0.219,0.25,0.14,0.204,0.12,0.16,0.228,0.297,101,0.09,0.06,0.15,0.574,0.719,2.27,0.03,0.155,0.721,72,0.124,0.17,0.239,0.127,0.05,0.03,2.82,0.58,0.56,0.07,2.49
1,0.69,0.94,69.5,91.9,0.467,0.167,1.03,0.11,0.13,0.203,0.25,0.13,0.191,0.12,0.16,0.226,0.275,101,0.1,0.08,0.181,0.58,0.762,1.94,0.02,0.121,0.555,66,0.07,0.32,0.458,0.245,0.08,0.07,3.35,0.97,0.58,0.07,2.49
1,0.72,0.98,73.1,95.2,0.487,0.177,1.06,0.09,0.11,0.172,0.193,0.11,0.182,0.11,0.15,0.21,0.252,102,0.1,0.07,0.171,0.58,0.723,1.97,0.04,0.157,0.616,67,0.106,0.33,0.451,0.259,0.09,0.07,2.44,0.42,0.66,0.07,2.49
1,0.71,0.94,68.9,90,0.48,0.175,1.13,0.09,0.1,0.179,0.274,0.1,0.216,0.13,0.17,0.244,0.28,97,0.1,0.06,0.165,0.617,0.734,1.84,0.04,0.15,0.686,77,0.145,0.34,0.474,0.266,0.09,0.07,2.8,0.71,0.66,0.07,2.49
1,0.63,0.85,72.5,91.6,0.44,0.148,1,0.12,0.14,0.228,0.308,0.23,0.254,0.12,0.16,0.247,0.306,115,0.07,0.06,0.131,0.512,0.758,3.08,0.03,0.109,0.51,75,0.134,0,0.003,0.002,0.0002,0,8.96,1.88,0.66,0.07,2.49
1,0.69,0.93,79.6,100.9,0.475,0.167,0.96,0.09,0.12,0.19,0.22,0.24,0.204,0.09,0.13,0.19,0.261,115,0.1,0.11,0.205,0.487,0.75,3.11,0.02,0.092,0.67,65,0.045,0.01,0.02,0.013,0.002,0.002,8.34,1.58,0.77,0.07,2.49
0,0.68,0.94,76,100.4,0.459,0.162,1.09,0.1,0.14,0.198,0.228,0.2,0.192,0.11,0.14,0.208,0.266,112,0.08,0.09,0.171,0.482,0.752,2.77,0.02,0.1,0.557,63,0.053,0,0.001,0.001,0.0004,0,4.73,0.94,0.32,0.03,2.5
0,0.67,0.93,74.4,96.4,0.458,0.163,1.06,0.13,0.16,0.229,0.304,0.18,0.199,0.14,0.17,0.253,0.27,111,0.08,0.08,0.154,0.501,0.677,2.65,0.03,0.102,0.705,65,0.066,0.01,0.009,0.003,0.002,0.0003,3.52,0.62,0.37,0.03,2.5
1,0.68,0.89,77.1,95.8,0.47,0.159,1.11,0.09,0.13,0.194,0.243,0.21,0.229,0.11,0.14,0.205,0.286,114,0.08,0.07,0.153,0.542,0.703,3.26,0.02,0.134,0.567,70,0.068,0,0.003,0.002,0,0,6.11,1.09,0.46,0.03,2.5
0,0.63,0.89,73.6,96.8,0.432,0.15,1.04,0.12,0.15,0.219,0.25,0.22,0.214,0.09,0.11,0.182,0.262,117,0.13,0.13,0.26,0.484,0.71,2.98,0.02,0.08,0.6,64,0.08,0,0.005,0.003,0.0009,0.001,6.65,1.14,0.54,0.03,2.5
0,0.64,0.89,71.4,93.3,0.439,0.153,1.04,0.12,0.15,0.222,0.298,0.19,0.212,0.08,0.11,0.167,0.264,112,0.1,0.11,0.208,0.478,0.71,2.85,0.02,0.069,0.612,73,0.089,0.01,0.011,0.007,0.002,0.0004,4.97,1.37,0.54,0.03,2.5
0,0.63,0.83,71.1,87.4,0.444,0.146,1,0.1,0.13,0.2,0.272,0.19,0.235,0.1,0.14,0.216,0.291,112,0.09,0.1,0.188,0.476,0.73,2.74,0.03,0.12,0.676,69,0.07,0.01,0.017,0.01,0.002,0.0004,5.36,0.91,0.41,0.04,2.5
1,0.66,0.87,73.2,89.5,0.465,0.153,1.07,0.1,0.13,0.199,0.293,0.2,0.209,0.09,0.13,0.196,0.295,110,0.08,0.08,0.156,0.487,0.772,2.92,0.02,0.106,0.6,62,0.039,0,0.005,0.002,0.0003,0,4.43,0.67,0.44,0.04,2.5
0,0.67,0.92,72.5,94,0.469,0.157,1.09,0.1,0.13,0.194,0.232,0.18,0.2,0.12,0.15,0.224,0.3,108,0.07,0.08,0.151,0.489,0.71,2.71,0.02,0.108,0.632,69,0.054,0.01,0.008,0.004,0.002,0,3.79,0.56,0.47,0.04,2.5
0,0.63,0.88,71.9,95.1,0.444,0.143,0.81,0.12,0.16,0.234,0.286,0.22,0.211,0.1,0.13,0.213,0.281,114,0.1,0.12,0.222,0.457,0.711,2.9,0.02,0.076,0.567,64,0.074,0.01,0.013,0.008,0.002,0.001,4.48,0.8,0.51,0.04,2.5
1,0.73,1.01,80.3,103.9,0.485,0.185,1.17,0.08,0.12,0.179,0.215,0.2,0.184,0.1,0.12,0.171,0.276,110,0.11,0.1,0.213,0.509,0.739,2.88,0.02,0.109,0.577,62,0.057,0.01,0.009,0.006,0.001,0.0003,4.89,1.15,0.53,0.04,2.5
0,0.59,0.82,68.8,87.6,0.425,0.133,1.03,0.1,0.13,0.189,0.243,0.19,0.224,0.11,0.13,0.224,0.277,116,0.07,0.08,0.152,0.458,0.712,2.71,0.03,0.113,0.64,65,0.071,0.01,0.015,0.008,0.001,0.002,4.82,1.06,0.65,0.04,2.5
0,0.6,0.83,70.4,90,0.429,0.139,0.94,0.13,0.16,0.234,0.271,0.24,0.23,0.1,0.13,0.217,0.31,116,0.09,0.1,0.183,0.476,0.749,2.93,0.02,0.102,0.643,66,0.072,0,0.005,0.003,0.0004,0,7,1.25,0.59,0.05,2.5
0,0.61,0.86,72,94.5,0.429,0.144,0.97,0.12,0.15,0.217,0.269,0.24,0.199,0.09,0.11,0.181,0.279,118,0.11,0.13,0.235,0.455,0.732,2.89,0.02,0.077,0.583,61,0.046,0.02,0.033,0.017,0.005,0.004,7.93,1.45,0.6,0.05,2.5
1,0.75,1,78.2,100.2,0.494,0.192,1.32,0.09,0.11,0.181,0.222,0.16,0.193,0.11,0.15,0.196,0.27,104,0.12,0.08,0.201,0.588,0.72,2.31,0.04,0.138,0.662,68,0.089,0.31,0.414,0.242,0.08,0.08,3.91,1.12,0.6,0.07,2.5
1,0.73,1,77.6,100.8,0.481,0.179,1.01,0.08,0.11,0.164,0.206,0.16,0.172,0.1,0.13,0.181,0.233,107,0.12,0.1,0.221,0.549,0.71,2.34,0.03,0.119,0.617,61,0.077,0.21,0.285,0.152,0.05,0.05,3.09,0.76,0.67,0.08,2.5
0,0.58,0.79,64.5,82.8,0.423,0.121,0.92,0.1,0.13,0.21,0.248,0.17,0.229,0.08,0.11,0.189,0.286,112,0.1,0.09,0.186,0.513,0.752,2.34,0.02,0.123,0.579,71,0.122,0.18,0.309,0.139,0.04,0.04,6.83,1.37,0.95,0.09,2.5
1,0.8,1.12,85.2,113.1,0.518,0.204,1.25,0.1,0.13,0.184,0.224,0.21,0.152,0.1,0.15,0.186,0.27,107,0.12,0.1,0.216,0.556,0.783,3.08,0.02,0.103,0.552,59,0.055,0.06,0.08,0.046,0.02,0.01,6.22,1.06,0.27,0.02,2.51
0,0.62,0.85,68.8,87.2,0.44,0.146,1.15,0.11,0.13,0.2,0.289,0.18,0.211,0.13,0.15,0.246,0.283,110,0.06,0.08,0.145,0.417,0.725,2.6,0.03,0.121,0.587,64,0.067,0.01,0.011,0.006,0.0006,0.001,3.33,0.91,0.44,0.03,2.51
1,0.69,0.92,76.9,96.5,0.462,0.172,1.14,0.11,0.14,0.209,0.285,0.21,0.219,0.11,0.14,0.208,0.267,112,0.09,0.1,0.188,0.482,0.79,2.79,0.02,0.089,0.622,64,0.078,0,0.002,0.001,0,0,5.12,0.99,0.48,0.03,2.51
1,0.69,0.95,77.4,100.2,0.469,0.168,1.08,0.11,0.14,0.203,0.245,0.22,0.211,0.11,0.14,0.204,0.278,112,0.11,0.1,0.211,0.515,0.738,3.12,0.02,0.1,0.64,63,0.063,0.01,0.01,0.006,0.001,0.0009,6.11,1.04,0.51,0.03,2.51
1,0.7,0.96,71.9,94.5,0.478,0.169,1.07,0.09,0.12,0.187,0.251,0.12,0.187,0.1,0.14,0.202,0.236,102,0.12,0.08,0.204,0.585,0.745,1.88,0.02,0.138,0.444,67,0.11,0.36,0.513,0.279,0.1,0.09,2.24,0.75,0.47,0.05,2.51
1,0.69,0.94,78.7,100.1,0.474,0.167,1.05,0.1,0.14,0.198,0.218,0.23,0.197,0.09,0.12,0.176,0.261,114,0.1,0.12,0.22,0.473,0.751,2.93,0.02,0.09,0.632,59,0.032,0,0.005,0.005,0,0,4.79,0.88,0.52,0.05,2.51
1,0.66,0.92,79,103.5,0.455,0.16,0.92,0.14,0.16,0.22,0.227,0.27,0.195,0.1,0.12,0.18,0.264,119,0.12,0.14,0.261,0.463,0.733,3.15,0.01,0.082,0.552,61,0.036,0,0.006,0.004,0,0.0005,7.24,0.56,0.67,0.06,2.51
1,0.73,1,75.3,99.4,0.492,0.179,1.16,0.11,0.12,0.189,0.257,0.16,0.176,0.13,0.16,0.222,0.28,103,0.11,0.07,0.19,0.606,0.723,2.28,0.04,0.146,0.605,63,0.072,0.3,0.409,0.229,0.08,0.07,3.45,0.91,0.55,0.07,2.51
1,0.73,1.02,77.3,100.4,0.48,0.186,1.19,0.1,0.13,0.211,0.371,0.18,0.234,0.14,0.17,0.239,0.297,106,0.07,0.06,0.136,0.534,0.725,3.06,0.04,0.113,0.6,72,0.13,0.03,0.044,0.025,0.007,0.005,4.8,0.88,0.88,0.07,2.51
0,0.58,0.82,67.1,88.3,0.417,0.13,0.97,0.13,0.17,0.239,0.332,0.21,0.223,0.12,0.13,0.227,0.291,115,0.08,0.09,0.173,0.452,0.721,2.59,0.02,0.083,0.596,60,0.063,0,0.001,0.001,0.0007,0,4,0.53,0.37,0.03,2.52
0,0.62,0.88,69.3,90.6,0.433,0.145,0.93,0.12,0.16,0.226,0.295,0.18,0.203,0.1,0.12,0.198,0.258,111,0.09,0.11,0.205,0.442,0.707,2.47,0.02,0.076,0.54,61,0.058,0.01,0.014,0.008,0.001,0.0008,4.3,0.66,0.43,0.03,2.52
0,0.67,0.97,73.4,100.1,0.46,0.158,0.99,0.1,0.14,0.196,0.233,0.17,0.177,0.11,0.13,0.199,0.23,110,0.12,0.14,0.255,0.459,0.696,2.53,0.01,0.085,0.647,60,0.072,0.01,0.014,0.008,0.002,0.001,2.84,0.41,0.57,0.03,2.52
1,0.67,0.9,75.2,96.8,0.458,0.16,1.12,0.11,0.14,0.21,0.259,0.19,0.2,0.1,0.12,0.186,0.237,113,0.1,0.1,0.2,0.483,0.703,2.69,0.02,0.09,0.61,61,0.042,0.01,0.008,0.004,0.001,0.0006,3.98,0.91,0.43,0.04,2.52
1,0.75,1,78.9,101.9,0.502,0.186,1.23,0.1,0.12,0.18,0.242,0.17,0.17,0.11,0.15,0.2,0.266,105,0.13,0.09,0.214,0.592,0.703,2.2,0.03,0.129,0.533,60,0.037,0.3,0.398,0.228,0.08,0.07,2.3,0.72,0.46,0.04,2.52
1,0.7,0.96,80.4,105.1,0.477,0.169,1.01,0.1,0.13,0.192,0.23,0.24,0.205,0.12,0.15,0.209,0.28,115,0.1,0.09,0.195,0.539,0.739,3.13,0.02,0.093,0.636,68,0.08,0.01,0.018,0.01,0.002,0.001,7.14,1.3,0.62,0.04,2.52
1,0.67,0.91,73,92.5,0.459,0.162,1.04,0.11,0.14,0.216,0.271,0.19,0.204,0.1,0.13,0.198,0.262,109,0.11,0.11,0.22,0.485,0.74,2.8,0.03,0.088,0.685,64,0.056,0,0.002,0.001,0,0,6.28,0.9,0.72,0.06,2.52
1,0.67,0.92,69.4,89.7,0.459,0.157,1.05,0.1,0.12,0.193,0.239,0.14,0.213,0.1,0.14,0.207,0.274,104,0.1,0.08,0.174,0.562,0.746,2.13,0.03,0.116,0.641,74,0.125,0.26,0.389,0.2,0.06,0.06,2.86,0.72,0.78,0.09,2.52
1,0.65,0.87,65.5,84.9,0.455,0.148,1.1,0.1,0.11,0.19,0.258,0.13,0.223,0.11,0.14,0.22,0.308,101,0.09,0.07,0.157,0.567,0.744,1.98,0.03,0.139,0.651,72,0.098,0.27,0.415,0.211,0.07,0.06,3.31,0.96,0.9,0.09,2.52
0,0.63,0.87,64.1,84,0.432,0.15,0.96,0.1,0.13,0.196,0.224,0.12,0.202,0.09,0.12,0.189,0.289,102,0.1,0.08,0.186,0.542,0.715,1.93,0.02,0.088,0.582,73,0.085,0.29,0.46,0.217,0.08,0.07,2.93,0.7,1.13,0.1,2.52
1,0.71,0.99,77.1,102.3,0.483,0.174,1,0.11,0.14,0.2,0.239,0.18,0.168,0.11,0.14,0.202,0.248,108,0.12,0.12,0.239,0.496,0.745,2.68,0.02,0.097,0.595,62,0.057,0,0.002,0.002,0.0001,0,3.85,0.66,0.38,0.02,2.53
1,0.7,0.95,75.3,97.8,0.481,0.167,1.16,0.11,0.14,0.209,0.283,0.18,0.211,0.11,0.14,0.204,0.259,108,0.09,0.09,0.179,0.524,0.697,2.68,0.03,0.111,0.627,68,0.101,0.01,0.008,0.003,0.0005,0,4.02,0.85,0.38,0.04,2.53
1,0.73,0.99,79.4,100.7,0.495,0.181,1.2,0.12,0.14,0.214,0.297,0.2,0.203,0.14,0.16,0.22,0.262,108,0.1,0.09,0.184,0.526,0.742,2.77,0.03,0.116,0.639,69,0.084,0.01,0.011,0.006,0.002,0.002,5.33,0.93,0.61,0.05,2.53
0,0.63,0.87,72.9,94.5,0.448,0.145,0.98,0.13,0.16,0.226,0.271,0.21,0.205,0.09,0.12,0.183,0.251,115,0.12,0.12,0.237,0.502,0.734,2.79,0.02,0.094,0.578,64,0.064,0,0.007,0.004,0.0005,0.0002,5.14,0.84,0.68,0.05,2.53
0,0.61,0.85,68.6,88.6,0.427,0.145,0.83,0.11,0.15,0.217,0.3,0.2,0.215,0.1,0.14,0.229,0.304,112,0.07,0.09,0.162,0.44,0.744,2.96,0.03,0.11,0.712,68,0.069,0,0.006,0.004,0.0007,0.0005,7.53,1.64,0.62,0.06,2.53
0,0.59,0.8,71.2,90.8,0.428,0.131,0.92,0.13,0.16,0.234,0.261,0.23,0.239,0.1,0.12,0.208,0.265,120,0.08,0.11,0.195,0.419,0.74,2.93,0.02,0.068,0.739,64,0.087,0.01,0.021,0.009,0.004,0.005,5.58,1.16,0.82,0.06,2.53
1,0.69,0.95,77.1,99.8,0.463,0.17,0.97,0.1,0.13,0.19,0.247,0.2,0.185,0.09,0.11,0.157,0.263,111,0.13,0.13,0.26,0.494,0.717,2.91,0.01,0.059,0.68,61,0.028,0.01,0.016,0.008,0.003,0.002,6.24,1.04,0.75,0.07,2.53
1,0.72,0.95,78.8,98.8,0.485,0.174,1.12,0.11,0.12,0.196,0.288,0.21,0.217,0.13,0.16,0.218,0.301,110,0.09,0.07,0.163,0.567,0.767,2.95,0.03,0.138,0.636,67,0.07,0.13,0.184,0.104,0.03,0.03,6.14,1.33,0.78,0.07,2.53
1,0.64,0.85,73.3,92.6,0.442,0.154,1.06,0.11,0.14,0.222,0.306,0.23,0.251,0.11,0.14,0.225,0.3,114,0.08,0.08,0.161,0.498,0.745,3.07,0.02,0.098,0.554,71,0.096,0.01,0.009,0.006,0.001,0.0001,7.52,1.16,0.89,0.08,2.53
0,0.63,0.92,69.4,92.3,0.439,0.144,1.01,0.12,0.14,0.205,0.288,0.18,0.197,0.12,0.15,0.23,0.299,110,0.08,0.1,0.175,0.454,0.723,2.7,0.03,0.099,0.544,63,0.061,0,0.004,0.003,0.0004,0.0002,3.88,0.75,0.33,0.03,2.54
1,0.74,1,79.2,102.7,0.497,0.186,1.3,0.1,0.14,0.205,0.233,0.19,0.172,0.12,0.16,0.21,0.277,107,0.1,0.09,0.194,0.512,0.747,2.81,0.02,0.091,0.526,64,0.071,0,0.003,0.002,0,0,6.11,1.27,0.42,0.03,2.54
0,0.68,0.97,75.5,101.7,0.463,0.164,1.03,0.11,0.14,0.199,0.235,0.19,0.167,0.1,0.12,0.183,0.241,112,0.12,0.14,0.261,0.479,0.693,2.61,0.02,0.086,0.62,60,0.057,0,0.006,0.003,0.0007,0,4.92,0.73,0.47,0.04,2.54
1,0.67,0.94,77.2,101.4,0.457,0.164,0.99,0.1,0.14,0.216,0.263,0.22,0.204,0.09,0.11,0.159,0.248,115,0.12,0.13,0.255,0.485,0.737,2.85,0.02,0.081,0.643,69,0.08,0.01,0.014,0.008,0.002,0.0007,6.2,1.21,0.67,0.05,2.54
0,0.67,0.97,67.4,94.8,0.457,0.168,1.07,0.1,0.11,0.161,0.226,0.11,0.166,0.1,0.13,0.194,0.262,100,0.12,0.08,0.199,0.583,0.734,1.64,0.02,0.126,0.48,64,0.08,0.33,0.488,0.247,0.09,0.09,1.57,0.31,0.54,0.06,2.54
1,0.74,0.96,73,92,0.502,0.181,1.19,0.09,0.1,0.177,0.211,0.12,0.193,0.11,0.14,0.195,0.285,99,0.11,0.05,0.159,0.683,0.779,1.97,0.03,0.152,0.571,68,0.075,0.42,0.565,0.314,0.11,0.09,2.69,0.82,0.6,0.07,2.54
0,0.57,0.82,67.1,88.6,0.413,0.125,0.92,0.13,0.16,0.238,0.326,0.21,0.219,0.09,0.11,0.19,0.264,117,0.09,0.11,0.204,0.45,0.691,2.78,0.02,0.085,0.528,69,0.072,0,0.007,0.003,0.0007,0,5.84,0.98,0.88,0.07,2.54
1,0.75,0.99,75.4,97.3,0.508,0.184,1.28,0.1,0.12,0.195,0.202,0.13,0.188,0.13,0.14,0.191,0.263,101,0.13,0.07,0.203,0.635,0.731,2.06,0.04,0.162,0.605,69,0.074,0.38,0.497,0.305,0.11,0.1,3.49,1.32,0.76,0.08,2.54
1,0.71,0.94,72,93.5,0.489,0.172,1,0.08,0.11,0.176,0.209,0.11,0.187,0.09,0.13,0.177,0.237,101,0.12,0.08,0.207,0.59,0.752,2.01,0.03,0.138,0.741,68,0.1,0.34,0.474,0.265,0.08,0.08,2.94,0.76,0.78,0.08,2.54
1,0.65,0.86,73.5,93.5,0.446,0.156,0.93,0.1,0.13,0.2,0.298,0.22,0.227,0.1,0.13,0.204,0.288,113,0.07,0.08,0.145,0.474,0.705,2.99,0.02,0.099,0.649,66,0.092,0.01,0.009,0.003,0.001,0.0004,7.97,1.51,0.98,0.08,2.54
1,0.73,0.95,72.7,91.4,0.486,0.18,1.07,0.11,0.11,0.183,0.244,0.14,0.206,0.12,0.16,0.216,0.318,100,0.1,0.07,0.166,0.599,0.734,2.18,0.05,0.15,0.605,65,0.092,0.3,0.408,0.221,0.08,0.06,3.18,0.9,0.93,0.09,2.54
1,0.71,0.96,76,96.9,0.482,0.173,1.25,0.1,0.13,0.202,0.246,0.19,0.186,0.11,0.14,0.191,0.276,107,0.1,0.09,0.194,0.516,0.752,2.7,0.02,0.082,0.614,60,0.043,0,0.001,0.001,0,0,3.72,0.64,0.37,0.03,2.55
1,0.67,0.91,70.7,93,0.464,0.16,1.02,0.1,0.13,0.196,0.245,0.14,0.177,0.08,0.11,0.17,0.248,106,0.12,0.1,0.221,0.54,0.723,1.98,0.02,0.107,0.605,65,0.065,0.3,0.45,0.242,0.08,0.08,3.9,0.65,0.68,0.06,2.55
0,0.6,0.84,69.2,89.6,0.421,0.14,0.91,0.12,0.15,0.224,0.275,0.2,0.224,0.1,0.12,0.198,0.28,115,0.1,0.11,0.211,0.486,0.745,2.69,0.02,0.095,0.529,64,0.074,0,0.001,0.001,0,0.0002,4.76,0.72,0.72,0.07,2.55
1,0.71,0.94,72.1,92.7,0.485,0.171,1.04,0.09,0.11,0.177,0.222,0.14,0.205,0.13,0.17,0.234,0.279,102,0.1,0.06,0.161,0.615,0.755,2.09,0.03,0.156,0.537,73,0.117,0.34,0.472,0.258,0.09,0.08,3.47,0.83,0.72,0.08,2.55
0,0.65,0.93,70.9,96.8,0.448,0.156,0.94,0.1,0.12,0.172,0.237,0.17,0.172,0.08,0.11,0.177,0.257,109,0.1,0.1,0.201,0.491,0.738,2.54,0.02,0.125,0.561,60,0.06,0.13,0.196,0.109,0.03,0.04,4.95,0.8,0.76,0.08,2.55
1,0.68,0.92,70.2,90.4,0.47,0.164,1.08,0.09,0.12,0.185,0.219,0.13,0.189,0.11,0.15,0.221,0.286,103,0.1,0.08,0.18,0.551,0.721,1.92,0.02,0.137,0.677,68,0.091,0.33,0.474,0.249,0.09,0.07,4.03,0.94,0.76,0.1,2.55
0,0.69,0.98,72.6,97.8,0.475,0.162,0.97,0.11,0.15,0.215,0.277,0.15,0.15,0.1,0.14,0.201,0.248,105,0.12,0.13,0.246,0.473,0.685,2.12,0.02,0.09,0.659,57,0.045,0.24,0.338,0.17,0.06,0.06,3.1,0.52,0.42,0.04,2.56
1,0.66,0.91,75.8,97.2,0.459,0.155,1.13,0.12,0.14,0.217,0.275,0.23,0.231,0.12,0.15,0.223,0.285,115,0.09,0.09,0.177,0.508,0.774,3.09,0.02,0.105,0.719,68,0.101,0.01,0.013,0.006,0.002,0.002,7.51,1.08,0.43,0.04,2.56
0,0.66,0.92,75.2,98.1,0.457,0.157,1.14,0.1,0.13,0.185,0.24,0.19,0.187,0.1,0.13,0.199,0.232,113,0.08,0.09,0.176,0.466,0.76,2.73,0.03,0.138,0.7,64,0.055,0.01,0.01,0.005,0.0007,0,5.11,0.72,0.62,0.04,2.56
0,0.63,0.86,70.7,91.3,0.441,0.148,1,0.12,0.15,0.224,0.329,0.21,0.219,0.12,0.15,0.232,0.296,112,0.08,0.1,0.177,0.439,0.684,2.76,0.02,0.102,0.659,67,0.067,0,0.003,0.002,0.0001,0,4.64,0.85,0.62,0.04,2.56
1,0.69,0.93,71.1,92.5,0.477,0.173,1.11,0.09,0.12,0.185,0.273,0.14,0.18,0.1,0.15,0.217,0.281,102,0.1,0.07,0.17,0.591,0.742,1.88,0.03,0.158,0.563,62,0.065,0.36,0.515,0.279,0.09,0.07,3.57,1.08,0.52,0.07,2.56
1,0.66,0.89,77.5,98.5,0.456,0.155,1.01,0.11,0.14,0.21,0.242,0.24,0.213,0.08,0.11,0.171,0.243,118,0.13,0.14,0.269,0.486,0.728,3.01,0.01,0.072,0.524,61,0.06,0.04,0.055,0.027,0.009,0.006,5.45,1.01,0.65,0.05,2.57
1,0.69,0.92,71.5,92.1,0.474,0.163,1.2,0.1,0.11,0.186,0.263,0.15,0.211,0.12,0.15,0.224,0.291,103,0.11,0.06,0.173,0.637,0.704,2.07,0.04,0.129,0.655,69,0.088,0.28,0.403,0.22,0.06,0.07,3.61,0.9,0.73,0.09,2.57
1,0.7,0.94,79.3,102,0.472,0.173,1.22,0.12,0.15,0.213,0.252,0.21,0.176,0.11,0.14,0.2,0.273,113,0.1,0.1,0.191,0.5,0.752,2.97,0.03,0.101,0.63,62,0.052,0.01,0.013,0.007,0.0009,0.002,4.45,0.49,0.39,0.02,2.58
1,0.66,0.86,72.4,89.9,0.456,0.154,0.98,0.1,0.12,0.203,0.274,0.18,0.252,0.12,0.15,0.23,0.282,110,0.08,0.07,0.152,0.541,0.734,2.87,0.02,0.131,0.573,74,0.13,0,0.005,0.003,0.001,0,5.88,1.18,0.59,0.05,2.58
0,0.71,1.03,71.9,100.7,0.471,0.179,1.01,0.08,0.1,0.144,0.177,0.12,0.157,0.1,0.16,0.219,0.278,101,0.09,0.07,0.163,0.547,0.72,2.02,0.04,0.177,0.618,66,0.066,0.33,0.456,0.246,0.09,0.06,3.89,1.09,0.69,0.06,2.58
0,0.62,0.86,68.3,88.2,0.427,0.152,0.81,0.11,0.14,0.205,0.252,0.19,0.199,0.13,0.15,0.238,0.309,110,0.07,0.1,0.165,0.423,0.731,2.57,0.03,0.113,0.59,59,0.046,0.01,0.014,0.009,0.002,0,4.9,0.49,0.8,0.09,2.58
1,0.67,0.86,67.7,84.3,0.466,0.159,1.13,0.09,0.11,0.193,0.234,0.14,0.233,0.1,0.15,0.219,0.307,101,0.08,0.05,0.134,0.592,0.744,2.17,0.03,0.157,0.652,70,0.1,0.26,0.392,0.197,0.06,0.05,3.36,0.79,0.89,0.11,2.58
1,0.65,0.88,73.3,93.9,0.453,0.153,1.21,0.12,0.14,0.216,0.32,0.19,0.228,0.11,0.15,0.223,0.268,112,0.08,0.08,0.155,0.494,0.736,2.71,0.03,0.127,0.692,66,0.075,0,0.002,0.001,0,0,4.82,0.49,0.36,0.04,2.59
1,0.7,0.95,77.3,99.2,0.469,0.168,1.03,0.1,0.14,0.205,0.267,0.22,0.195,0.1,0.14,0.203,0.297,110,0.1,0.1,0.206,0.506,0.738,3.03,0.03,0.091,0.712,62,0.026,0,0.007,0.004,0.0002,0.0007,5.88,1.16,0.65,0.05,2.59
1,0.65,0.9,75.9,99.7,0.448,0.15,1.1,0.11,0.15,0.216,0.259,0.23,0.218,0.09,0.13,0.202,0.263,118,0.09,0.11,0.202,0.467,0.736,3.09,0.02,0.074,0.657,65,0.059,0.01,0.012,0.007,0.001,0,8.47,1.28,0.84,0.07,2.59
1,0.66,0.87,66.5,85.8,0.462,0.153,0.99,0.1,0.11,0.18,0.251,0.11,0.198,0.1,0.14,0.213,0.274,101,0.1,0.06,0.167,0.61,0.73,1.82,0.04,0.147,0.656,69,0.098,0.36,0.536,0.288,0.1,0.08,2.83,0.38,0.78,0.09,2.59
